Date,Country,Region,FuelType,Price,RowId
10/17/2022,France,Europe,Petrol_Price_USD_per_Liter,0.812,9469
10/17/2022,France,Europe,Diesel_Price_USD_per_Liter,0.714,9470
10/17/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9471
10/17/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,46.7,9472
10/17/2022,France,Europe,Geopolitical_Risk_Index,60,9473
10/17/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9474
10/24/2022,France,Europe,Petrol_Price_USD_per_Liter,0.881,9475
10/24/2022,France,Europe,Diesel_Price_USD_per_Liter,0.731,9476
10/24/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.73,9477
10/24/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,48.27,9478
10/24/2022,France,Europe,Geopolitical_Risk_Index,40.8,9479
10/24/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9480
10/31/2022,France,Europe,Petrol_Price_USD_per_Liter,0.898,9481
10/31/2022,France,Europe,Diesel_Price_USD_per_Liter,0.811,9482
10/31/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.524,9483
10/31/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,50.65,9484
10/31/2022,France,Europe,Geopolitical_Risk_Index,53.5,9485
10/31/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9486
11/7/2022,France,Europe,Petrol_Price_USD_per_Liter,0.908,9487
11/7/2022,France,Europe,Diesel_Price_USD_per_Liter,0.778,9488
11/7/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9489
11/7/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,50.98,9490
11/7/2022,France,Europe,Geopolitical_Risk_Index,65,9491
11/7/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9492
11/14/2022,France,Europe,Petrol_Price_USD_per_Liter,0.941,9493
11/14/2022,France,Europe,Diesel_Price_USD_per_Liter,0.8,9494
11/14/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.557,9495
11/14/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,53.38,9496
11/14/2022,France,Europe,Geopolitical_Risk_Index,57,9497
11/14/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9498
11/21/2022,France,Europe,Petrol_Price_USD_per_Liter,0.869,9499
11/21/2022,France,Europe,Diesel_Price_USD_per_Liter,0.776,9500
11/21/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.627,9501
11/21/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,49.29,9502
11/21/2022,France,Europe,Geopolitical_Risk_Index,55.5,9503
11/21/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9504
11/28/2022,France,Europe,Petrol_Price_USD_per_Liter,0.882,9505
11/28/2022,France,Europe,Diesel_Price_USD_per_Liter,0.763,9506
11/28/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.638,9507
11/28/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,49.1,9508
11/28/2022,France,Europe,Geopolitical_Risk_Index,67,9509
11/28/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9510
12/5/2022,France,Europe,Petrol_Price_USD_per_Liter,0.975,9511
12/5/2022,France,Europe,Diesel_Price_USD_per_Liter,0.93,9512
12/5/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.89,9513
12/5/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,56.61,9514
12/5/2022,France,Europe,Geopolitical_Risk_Index,59.2,9515
12/5/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9516
12/12/2022,France,Europe,Petrol_Price_USD_per_Liter,1.014,9517
12/12/2022,France,Europe,Diesel_Price_USD_per_Liter,0.937,9518
12/12/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.621,9519
12/12/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,57.57,9520
12/12/2022,France,Europe,Geopolitical_Risk_Index,39.6,9521
12/12/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9522
12/19/2022,France,Europe,Petrol_Price_USD_per_Liter,0.926,9523
12/19/2022,France,Europe,Diesel_Price_USD_per_Liter,0.873,9524
12/19/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.518,9525
12/19/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,54.7,9526
12/19/2022,France,Europe,Geopolitical_Risk_Index,41.1,9527
12/19/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9528
12/26/2022,France,Europe,Petrol_Price_USD_per_Liter,1.134,9529
12/26/2022,France,Europe,Diesel_Price_USD_per_Liter,0.947,9530
12/26/2022,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.603,9531
12/26/2022,France,Europe,Crude_Oil_Price_USD_per_Barrel,61.55,9532
12/26/2022,France,Europe,Geopolitical_Risk_Index,38.4,9533
12/26/2022,France,Europe,Tax_Rate_on_Fuel (%),42,9534
1/2/2023,France,Europe,Petrol_Price_USD_per_Liter,1.064,9535
1/2/2023,France,Europe,Diesel_Price_USD_per_Liter,0.925,9536
1/2/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9537
1/2/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,59.26,9538
1/2/2023,France,Europe,Geopolitical_Risk_Index,45.4,9539
1/2/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9540
1/9/2023,France,Europe,Petrol_Price_USD_per_Liter,1.091,9541
1/9/2023,France,Europe,Diesel_Price_USD_per_Liter,1.013,9542
1/9/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.942,9543
1/9/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,63.72,9544
1/9/2023,France,Europe,Geopolitical_Risk_Index,63.6,9545
1/9/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9546
1/16/2023,France,Europe,Petrol_Price_USD_per_Liter,1.076,9547
1/16/2023,France,Europe,Diesel_Price_USD_per_Liter,0.982,9548
1/16/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.976,9549
1/16/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,62.2,9550
1/16/2023,France,Europe,Geopolitical_Risk_Index,44.2,9551
1/16/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9552
1/23/2023,France,Europe,Petrol_Price_USD_per_Liter,1.153,9553
1/23/2023,France,Europe,Diesel_Price_USD_per_Liter,1.017,9554
1/23/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.951,9555
1/23/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,67.51,9556
1/23/2023,France,Europe,Geopolitical_Risk_Index,56,9557
1/23/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9558
1/30/2023,France,Europe,Petrol_Price_USD_per_Liter,1.195,9559
1/30/2023,France,Europe,Diesel_Price_USD_per_Liter,1.081,9560
1/30/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.799,9561
1/30/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,67.97,9562
1/30/2023,France,Europe,Geopolitical_Risk_Index,53.9,9563
1/30/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9564
2/6/2023,France,Europe,Petrol_Price_USD_per_Liter,1.097,9565
2/6/2023,France,Europe,Diesel_Price_USD_per_Liter,0.991,9566
2/6/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.729,9567
2/6/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,65.04,9568
2/6/2023,France,Europe,Geopolitical_Risk_Index,38.2,9569
2/6/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9570
2/13/2023,France,Europe,Petrol_Price_USD_per_Liter,1.186,9571
2/13/2023,France,Europe,Diesel_Price_USD_per_Liter,1.094,9572
2/13/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.749,9573
2/13/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,67.47,9574
2/13/2023,France,Europe,Geopolitical_Risk_Index,60.4,9575
2/13/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9576
2/20/2023,France,Europe,Petrol_Price_USD_per_Liter,1.225,9577
2/20/2023,France,Europe,Diesel_Price_USD_per_Liter,1.065,9578
2/20/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.686,9579
2/20/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,68.76,9580
2/20/2023,France,Europe,Geopolitical_Risk_Index,55.8,9581
2/20/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9582
2/27/2023,France,Europe,Petrol_Price_USD_per_Liter,1.239,9583
2/27/2023,France,Europe,Diesel_Price_USD_per_Liter,1.102,9584
2/27/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.409,9585
2/27/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,69.88,9586
2/27/2023,France,Europe,Geopolitical_Risk_Index,20.7,9587
2/27/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9588
3/6/2023,France,Europe,Petrol_Price_USD_per_Liter,1.201,9589
3/6/2023,France,Europe,Diesel_Price_USD_per_Liter,1.074,9590
3/6/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.436,9591
3/6/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,68.55,9592
3/6/2023,France,Europe,Geopolitical_Risk_Index,23,9593
3/6/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9594
3/13/2023,France,Europe,Petrol_Price_USD_per_Liter,1.234,9595
3/13/2023,France,Europe,Diesel_Price_USD_per_Liter,1.127,9596
3/13/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.136,9597
3/13/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,70.59,9598
3/13/2023,France,Europe,Geopolitical_Risk_Index,22.9,9599
3/13/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9600
3/20/2023,France,Europe,Petrol_Price_USD_per_Liter,1.241,9601
3/20/2023,France,Europe,Diesel_Price_USD_per_Liter,1.057,9602
3/20/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.782,9603
3/20/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,68.62,9604
3/20/2023,France,Europe,Geopolitical_Risk_Index,23.8,9605
3/20/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9606
3/27/2023,France,Europe,Petrol_Price_USD_per_Liter,1.098,9607
3/27/2023,France,Europe,Diesel_Price_USD_per_Liter,1.004,9608
3/27/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.677,9609
3/27/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,65.76,9610
3/27/2023,France,Europe,Geopolitical_Risk_Index,26.8,9611
3/27/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9612
4/3/2023,France,Europe,Petrol_Price_USD_per_Liter,1.161,9613
4/3/2023,France,Europe,Diesel_Price_USD_per_Liter,1.011,9614
4/3/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.153,9615
4/3/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,66.22,9616
4/3/2023,France,Europe,Geopolitical_Risk_Index,23.2,9617
4/3/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9618
4/10/2023,France,Europe,Petrol_Price_USD_per_Liter,1.227,9619
4/10/2023,France,Europe,Diesel_Price_USD_per_Liter,1.063,9620
4/10/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.883,9621
4/10/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,67.14,9622
4/10/2023,France,Europe,Geopolitical_Risk_Index,21.9,9623
4/10/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9624
4/17/2023,France,Europe,Petrol_Price_USD_per_Liter,1.215,9625
4/17/2023,France,Europe,Diesel_Price_USD_per_Liter,1.055,9626
4/17/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.329,9627
4/17/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,67.49,9628
4/17/2023,France,Europe,Geopolitical_Risk_Index,22.4,9629
4/17/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9630
4/24/2023,France,Europe,Petrol_Price_USD_per_Liter,1.211,9631
4/24/2023,France,Europe,Diesel_Price_USD_per_Liter,1.095,9632
4/24/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.776,9633
4/24/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,69.17,9634
4/24/2023,France,Europe,Geopolitical_Risk_Index,25.7,9635
4/24/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9636
5/1/2023,France,Europe,Petrol_Price_USD_per_Liter,1.276,9637
5/1/2023,France,Europe,Diesel_Price_USD_per_Liter,1.113,9638
5/1/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.543,9639
5/1/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,71.37,9640
5/1/2023,France,Europe,Geopolitical_Risk_Index,29.4,9641
5/1/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9642
5/8/2023,France,Europe,Petrol_Price_USD_per_Liter,1.193,9643
5/8/2023,France,Europe,Diesel_Price_USD_per_Liter,1.062,9644
5/8/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.08,9645
5/8/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,67.14,9646
5/8/2023,France,Europe,Geopolitical_Risk_Index,27.9,9647
5/8/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9648
5/15/2023,France,Europe,Petrol_Price_USD_per_Liter,1.2,9649
5/15/2023,France,Europe,Diesel_Price_USD_per_Liter,1.073,9650
5/15/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.106,9651
5/15/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,70.28,9652
5/15/2023,France,Europe,Geopolitical_Risk_Index,28.9,9653
5/15/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9654
5/22/2023,France,Europe,Petrol_Price_USD_per_Liter,1.09,9655
5/22/2023,France,Europe,Diesel_Price_USD_per_Liter,0.948,9656
5/22/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.717,9657
5/22/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,60.72,9658
5/22/2023,France,Europe,Geopolitical_Risk_Index,23.9,9659
5/22/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9660
5/29/2023,France,Europe,Petrol_Price_USD_per_Liter,1.072,9661
5/29/2023,France,Europe,Diesel_Price_USD_per_Liter,0.948,9662
5/29/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.59,9663
5/29/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,60.58,9664
5/29/2023,France,Europe,Geopolitical_Risk_Index,20.9,9665
5/29/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9666
6/5/2023,France,Europe,Petrol_Price_USD_per_Liter,1.095,9667
6/5/2023,France,Europe,Diesel_Price_USD_per_Liter,0.972,9668
6/5/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.6,9669
6/5/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,62.07,9670
6/5/2023,France,Europe,Geopolitical_Risk_Index,24.2,9671
6/5/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9672
6/12/2023,France,Europe,Petrol_Price_USD_per_Liter,1.098,9673
6/12/2023,France,Europe,Diesel_Price_USD_per_Liter,0.91,9674
6/12/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.774,9675
6/12/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,60.44,9676
6/12/2023,France,Europe,Geopolitical_Risk_Index,22,9677
6/12/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9678
6/19/2023,France,Europe,Petrol_Price_USD_per_Liter,1.057,9679
6/19/2023,France,Europe,Diesel_Price_USD_per_Liter,0.916,9680
6/19/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.023,9681
6/19/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,59.84,9682
6/19/2023,France,Europe,Geopolitical_Risk_Index,25.6,9683
6/19/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9684
6/26/2023,France,Europe,Petrol_Price_USD_per_Liter,1.026,9685
6/26/2023,France,Europe,Diesel_Price_USD_per_Liter,0.877,9686
6/26/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.523,9687
6/26/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,56.35,9688
6/26/2023,France,Europe,Geopolitical_Risk_Index,24.4,9689
6/26/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9690
7/3/2023,France,Europe,Petrol_Price_USD_per_Liter,0.982,9691
7/3/2023,France,Europe,Diesel_Price_USD_per_Liter,0.878,9692
7/3/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9693
7/3/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,57.4,9694
7/3/2023,France,Europe,Geopolitical_Risk_Index,23.3,9695
7/3/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9696
7/10/2023,France,Europe,Petrol_Price_USD_per_Liter,0.948,9697
7/10/2023,France,Europe,Diesel_Price_USD_per_Liter,0.852,9698
7/10/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.72,9699
7/10/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,54.03,9700
7/10/2023,France,Europe,Geopolitical_Risk_Index,29.1,9701
7/10/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9702
7/17/2023,France,Europe,Petrol_Price_USD_per_Liter,0.978,9703
7/17/2023,France,Europe,Diesel_Price_USD_per_Liter,0.892,9704
7/17/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.014,9705
7/17/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,57.57,9706
7/17/2023,France,Europe,Geopolitical_Risk_Index,20.3,9707
7/17/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9708
7/24/2023,France,Europe,Petrol_Price_USD_per_Liter,1.001,9709
7/24/2023,France,Europe,Diesel_Price_USD_per_Liter,0.873,9710
7/24/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.883,9711
7/24/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,56,9712
7/24/2023,France,Europe,Geopolitical_Risk_Index,21.4,9713
7/24/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9714
7/31/2023,France,Europe,Petrol_Price_USD_per_Liter,0.92,9715
7/31/2023,France,Europe,Diesel_Price_USD_per_Liter,0.789,9716
7/31/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.684,9717
7/31/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,51.13,9718
7/31/2023,France,Europe,Geopolitical_Risk_Index,22.4,9719
7/31/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9720
8/7/2023,France,Europe,Petrol_Price_USD_per_Liter,0.856,9721
8/7/2023,France,Europe,Diesel_Price_USD_per_Liter,0.795,9722
8/7/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9723
8/7/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,51.31,9724
8/7/2023,France,Europe,Geopolitical_Risk_Index,29.1,9725
8/7/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9726
8/14/2023,France,Europe,Petrol_Price_USD_per_Liter,0.849,9727
8/14/2023,France,Europe,Diesel_Price_USD_per_Liter,0.745,9728
8/14/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9729
8/14/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,48.79,9730
8/14/2023,France,Europe,Geopolitical_Risk_Index,20.2,9731
8/14/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9732
8/21/2023,France,Europe,Petrol_Price_USD_per_Liter,0.862,9733
8/21/2023,France,Europe,Diesel_Price_USD_per_Liter,0.765,9734
8/21/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9735
8/21/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,49.03,9736
8/21/2023,France,Europe,Geopolitical_Risk_Index,20.2,9737
8/21/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9738
8/28/2023,France,Europe,Petrol_Price_USD_per_Liter,0.966,9739
8/28/2023,France,Europe,Diesel_Price_USD_per_Liter,0.826,9740
8/28/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.757,9741
8/28/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,53.14,9742
8/28/2023,France,Europe,Geopolitical_Risk_Index,21.2,9743
8/28/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9744
9/4/2023,France,Europe,Petrol_Price_USD_per_Liter,0.845,9745
9/4/2023,France,Europe,Diesel_Price_USD_per_Liter,0.746,9746
9/4/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9747
9/4/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,47.22,9748
9/4/2023,France,Europe,Geopolitical_Risk_Index,24.5,9749
9/4/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9750
9/11/2023,France,Europe,Petrol_Price_USD_per_Liter,0.895,9751
9/11/2023,France,Europe,Diesel_Price_USD_per_Liter,0.788,9752
9/11/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9753
9/11/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,49.9,9754
9/11/2023,France,Europe,Geopolitical_Risk_Index,26.3,9755
9/11/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9756
9/18/2023,France,Europe,Petrol_Price_USD_per_Liter,0.832,9757
9/18/2023,France,Europe,Diesel_Price_USD_per_Liter,0.785,9758
9/18/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9759
9/18/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,49.3,9760
9/18/2023,France,Europe,Geopolitical_Risk_Index,20.9,9761
9/18/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9762
9/25/2023,France,Europe,Petrol_Price_USD_per_Liter,0.907,9763
9/25/2023,France,Europe,Diesel_Price_USD_per_Liter,0.826,9764
9/25/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.614,9765
9/25/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,52.71,9766
9/25/2023,France,Europe,Geopolitical_Risk_Index,22.3,9767
9/25/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9768
10/2/2023,France,Europe,Petrol_Price_USD_per_Liter,0.914,9769
10/2/2023,France,Europe,Diesel_Price_USD_per_Liter,0.764,9770
10/2/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.679,9771
10/2/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,51.97,9772
10/2/2023,France,Europe,Geopolitical_Risk_Index,41.8,9773
10/2/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9774
10/9/2023,France,Europe,Petrol_Price_USD_per_Liter,0.902,9775
10/9/2023,France,Europe,Diesel_Price_USD_per_Liter,0.805,9776
10/9/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.634,9777
10/9/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,51.94,9778
10/9/2023,France,Europe,Geopolitical_Risk_Index,34.1,9779
10/9/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9780
10/16/2023,France,Europe,Petrol_Price_USD_per_Liter,0.997,9781
10/16/2023,France,Europe,Diesel_Price_USD_per_Liter,0.857,9782
10/16/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.518,9783
10/16/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,56.13,9784
10/16/2023,France,Europe,Geopolitical_Risk_Index,50.1,9785
10/16/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9786
10/23/2023,France,Europe,Petrol_Price_USD_per_Liter,0.942,9787
10/23/2023,France,Europe,Diesel_Price_USD_per_Liter,0.858,9788
10/23/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.5,9789
10/23/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,55.51,9790
10/23/2023,France,Europe,Geopolitical_Risk_Index,43.8,9791
10/23/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9792
10/30/2023,France,Europe,Petrol_Price_USD_per_Liter,1.159,9793
10/30/2023,France,Europe,Diesel_Price_USD_per_Liter,1.06,9794
10/30/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.87,9795
10/30/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,66.39,9796
10/30/2023,France,Europe,Geopolitical_Risk_Index,53.3,9797
10/30/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9798
11/6/2023,France,Europe,Petrol_Price_USD_per_Liter,1.128,9799
11/6/2023,France,Europe,Diesel_Price_USD_per_Liter,0.991,9800
11/6/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.103,9801
11/6/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,63.89,9802
11/6/2023,France,Europe,Geopolitical_Risk_Index,59,9803
11/6/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9804
11/13/2023,France,Europe,Petrol_Price_USD_per_Liter,1.126,9805
11/13/2023,France,Europe,Diesel_Price_USD_per_Liter,1.017,9806
11/13/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.195,9807
11/13/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,63.98,9808
11/13/2023,France,Europe,Geopolitical_Risk_Index,58.7,9809
11/13/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9810
11/20/2023,France,Europe,Petrol_Price_USD_per_Liter,1.203,9811
11/20/2023,France,Europe,Diesel_Price_USD_per_Liter,1.099,9812
11/20/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,1.803,9813
11/20/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,67.74,9814
11/20/2023,France,Europe,Geopolitical_Risk_Index,53.5,9815
11/20/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9816
11/27/2023,France,Europe,Petrol_Price_USD_per_Liter,1.231,9817
11/27/2023,France,Europe,Diesel_Price_USD_per_Liter,1.136,9818
11/27/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.106,9819
11/27/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,72.84,9820
11/27/2023,France,Europe,Geopolitical_Risk_Index,40.8,9821
11/27/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9822
12/4/2023,France,Europe,Petrol_Price_USD_per_Liter,1.323,9823
12/4/2023,France,Europe,Diesel_Price_USD_per_Liter,1.184,9824
12/4/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.608,9825
12/4/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,75.18,9826
12/4/2023,France,Europe,Geopolitical_Risk_Index,58.1,9827
12/4/2023,France,Europe,Tax_Rate_on_Fuel (%),42,9828
12/11/2023,France,Europe,Petrol_Price_USD_per_Liter,1.405,9829
12/11/2023,France,Europe,Diesel_Price_USD_per_Liter,1.204,9830
12/11/2023,France,Europe,Natural_Gas_Price_USD_per_MMBtu,2.452,9831
12/11/2023,France,Europe,Crude_Oil_Price_USD_per_Barrel,77.57,9832
12/11/2023,France,Europe,Geopolitical_Risk_Index,43.8,9833
